OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Thailand,47,1,1,,31,Fri Mar  6 16:20:49 PST 2020,1583540449
Taiwan,45,1,0,0,12,Fri Mar  6 16:20:49 PST 2020,1583540449
Greece,45,0,1,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Iraq,35,2,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Iceland,34,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
India,30,0,,,3,Fri Mar  6 16:20:49 PST 2020,1583540449
UAE,27,0,2,,5,Fri Mar  6 16:20:49 PST 2020,1583540449
Czech Republic,19,0,0,0,0,Fri Mar  6 16:20:49 PST 2020,1583540449
Ireland,18,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Algeria,17,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Israel,17,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Vietnam,17,0,,,16,Fri Mar  6 16:20:49 PST 2020,1583540449
San Marino,16,1,3,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Lebanon,16,0,,1,,Fri Mar  6 16:20:49 PST 2020,1583540449
Oman,16,0,,,2,Fri Mar  6 16:20:49 PST 2020,1583540449
Denmark,15,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Ecuador,13,0,,1,,Fri Mar  6 16:20:49 PST 2020,1583540449
Brazil,13,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Finland,12,0,,,1,Fri Mar  6 16:20:49 PST 2020,1583540449
Macau,10,0,,,6,Fri Mar  6 16:20:49 PST 2020,1583540449
Croatia,10,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Georgia,9,0,1,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Qatar,8,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Portugal,8,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Romania,8,0,,,3,Fri Mar  6 16:20:49 PST 2020,1583540449
Belarus,6,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Azerbaijan,6,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Slovenia,6,0,,,0,Fri Mar  6 16:20:49 PST 2020,1583540449
Mexico,5,0,,,1,Fri Mar  6 16:20:49 PST 2020,1583540449
Estonia,5,0,0,0,0,Fri Mar  6 16:20:49 PST 2020,1583540449
Saudi Arabia,5,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Pakistan,5,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Philippines,5,1,1,,2,Fri Mar  6 16:20:49 PST 2020,1583540449
Poland,5,0,0,0,0,Fri Mar  6 16:20:49 PST 2020,1583540449
Chile,5,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Senegal,4,0,0,0,0,Fri Mar  6 16:20:49 PST 2020,1583540449
Palestine,4,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Russia,4,0,,,2,Fri Mar  6 16:20:49 PST 2020,1583540449
New Zealand,4,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Indonesia,4,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Egypt,3,0,,,1,Fri Mar  6 16:20:49 PST 2020,1583540449
Hungary,2,0,0,0,0,Fri Mar  6 16:20:49 PST 2020,1583540449
Morocco,2,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Bosnia,2,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Luxembourg,2,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Cameroon,2,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Nepal,1,0,,,1,Fri Mar  6 16:20:49 PST 2020,1583540449
Cambodia,1,0,,,1,Fri Mar  6 16:20:49 PST 2020,1583540449
Sri Lanka,1,0,,,1,Fri Mar  6 16:20:49 PST 2020,1583540449
Afghanistan,1,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
North Macedonia,1,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Nigeria,1,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Lithuania,1,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Monaco,1,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Ukraine,1,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Latvia,1,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Tunisia,1,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Jordan,1,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Andorra,1,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Armenia,1,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Dominican Republic,1,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Argentina,1,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Liechtenstein,1,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Bhutan,1,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Gibraltar,1,0,1,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Serbia,1,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Vatican City,1,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
Colombia,1,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
South Africa,1,0,,,,Fri Mar  6 16:20:49 PST 2020,1583540449
TOTAL,101500,3456,6335,49,55648,Fri Mar  6 16:20:49 PST 2020,1583540449
