OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Poland,31,0,2,0,0,Wed Mar 11 17:32:42 PDT 2020,1583973162
Palestine,30,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Algeria,20,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Pakistan,19,0,,,2,Wed Mar 11 17:32:42 PDT 2020,1583973162
Chile,17,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Oman,16,0,,,2,Wed Mar 11 17:32:42 PDT 2020,1583973162
Russia,15,0,,,3,Wed Mar 11 17:32:42 PDT 2020,1583973162
Ecuador,15,0,,1,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Georgia,15,0,1,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
South Africa,13,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Argentina,12,1,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Croatia,12,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Serbia,12,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Albania,12,1,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Macau,10,0,,,6,Wed Mar 11 17:32:42 PDT 2020,1583973162
Estonia,10,0,0,0,0,Wed Mar 11 17:32:42 PDT 2020,1583973162
Costa Rica,9,0,1,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Hungary,9,0,0,0,0,Wed Mar 11 17:32:42 PDT 2020,1583973162
Colombia,9,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Panama,8,1,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Maldives,8,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Bosnia,7,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Mexico,7,0,1,,4,Wed Mar 11 17:32:42 PDT 2020,1583973162
Peru,7,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Afghanistan,7,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Luxembourg,7,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
North Macedonia,7,0,0,0,0,Wed Mar 11 17:32:42 PDT 2020,1583973162
Slovakia,7,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Bulgaria,7,1,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Tunisia,6,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Belarus,6,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Azerbaijan,6,0,,,3,Wed Mar 11 17:32:42 PDT 2020,1583973162
Latvia,6,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Cyprus,6,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Morocco,6,1,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
New Zealand,5,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Dominican Republic,5,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Paraguay,5,0,1,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Malta,5,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Senegal,4,0,0,0,0,Wed Mar 11 17:32:42 PDT 2020,1583973162
Bangladesh,3,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Lithuania,3,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Cambodia,3,0,,,1,Wed Mar 11 17:32:42 PDT 2020,1583973162
Moldova,3,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Honduras,2,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Cameroon,2,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Nigeria,2,0,0,0,0,Wed Mar 11 17:32:42 PDT 2020,1583973162
Sri Lanka,2,0,,,1,Wed Mar 11 17:32:42 PDT 2020,1583973162
Jamaica,2,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Togo,1,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Nepal,1,0,,,1,Wed Mar 11 17:32:42 PDT 2020,1583973162
Monaco,1,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Ukraine,1,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Jordan,1,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Andorra,1,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Armenia,1,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Liechtenstein,1,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Bhutan,1,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Gibraltar,1,0,1,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Vatican City,1,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Turkey,1,0,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
Queue,690,,,,,Wed Mar 11 17:32:42 PDT 2020,1583973162
TOTAL,126367,4602,5829,65,66723,Wed Mar 11 17:32:42 PDT 2020,1583973162
