china,location,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
outside,Chile,3,0,,,,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,New Zealand,3,0,,,,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,Egypt,3,0,,,1,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,Indonesia,2,0,,,,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,Hungary,2,0,0,0,0,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,Morocco,2,0,,,,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,Bosnia,2,0,,,,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,Nepal,1,0,,,1,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,Cambodia,1,0,,,1,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,Sri Lanka,1,0,,,1,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,Afghanistan,1,0,,,,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,North Macedonia,1,0,,,,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,Nigeria,1,0,,,,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,Lithuania,1,0,,,,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,Monaco,1,0,,,,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,Luxembourg,1,0,,,,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,Ukraine,1,0,,,,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,Latvia,1,0,,,,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,Tunisia,1,0,,,,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,Jordan,1,0,,,,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,Andorra,1,0,,,,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,Armenia,1,0,,,,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,Dominican Republic,1,0,,,,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,Argentina,1,0,,,,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,Liechtenstein,1,0,,,,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,Poland,1,0,0,0,0,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,South Africa,1,0,,,,Thu Mar  5 16:42:11 PST 2020,1583455331
outside,TOTAL,17339,344,484,47,1403,Thu Mar  5 16:42:11 PST 2020,1583455331
