OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Lebanon,61,2,,3,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Iraq,60,5,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
India,60,0,,,4,Wed Mar 11 08:20:24 PDT 2020,1583940024
Egypt,60,1,,,27,Wed Mar 11 08:20:24 PDT 2020,1583940024
Thailand,59,1,1,,34,Wed Mar 11 08:20:24 PDT 2020,1583940024
Finland,59,0,,,1,Wed Mar 11 08:20:24 PDT 2020,1583940024
Portugal,59,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Philippines,49,1,1,,2,Wed Mar 11 08:20:24 PDT 2020,1583940024
Taiwan,48,1,0,0,17,Wed Mar 11 08:20:24 PDT 2020,1583940024
Vietnam,37,0,,,16,Wed Mar 11 08:20:24 PDT 2020,1583940024
Brazil,34,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Ireland,34,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Slovenia,31,0,0,0,0,Wed Mar 11 08:20:24 PDT 2020,1583940024
Indonesia,34,1,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Romania,32,0,,,6,Wed Mar 11 08:20:24 PDT 2020,1583940024
Palestine,30,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Poland,27,0,2,0,0,Wed Mar 11 08:20:24 PDT 2020,1583940024
Qatar,24,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Algeria,20,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Pakistan,19,0,,,2,Wed Mar 11 08:20:24 PDT 2020,1583940024
Chile,17,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Oman,16,0,,,2,Wed Mar 11 08:20:24 PDT 2020,1583940024
Russia,15,0,,,3,Wed Mar 11 08:20:24 PDT 2020,1583940024
Saudi Arabia,15,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Ecuador,15,0,,1,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Georgia,15,0,1,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
South Africa,13,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Argentina,12,1,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Croatia,12,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Serbia,12,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Albania,12,1,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Macau,10,0,,,6,Wed Mar 11 08:20:24 PDT 2020,1583940024
Estonia,10,0,0,0,0,Wed Mar 11 08:20:24 PDT 2020,1583940024
Costa Rica,9,0,1,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Hungary,9,0,0,0,0,Wed Mar 11 08:20:24 PDT 2020,1583940024
Colombia,9,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Panama,8,1,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Maldives,8,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Bosnia,7,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Mexico,7,0,1,,4,Wed Mar 11 08:20:24 PDT 2020,1583940024
Peru,7,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Afghanistan,7,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Luxembourg,7,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
North Macedonia,7,0,0,0,0,Wed Mar 11 08:20:24 PDT 2020,1583940024
Slovakia,7,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Tunisia,6,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Belarus,6,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Azerbaijan,6,0,,,3,Wed Mar 11 08:20:24 PDT 2020,1583940024
Latvia,6,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Bulgaria,6,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
New Zealand,5,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Dominican Republic,5,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Paraguay,5,0,1,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Malta,5,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Senegal,4,0,0,0,0,Wed Mar 11 08:20:24 PDT 2020,1583940024
Bangladesh,3,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Morocco,3,1,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Lithuania,3,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Cambodia,3,0,,,1,Wed Mar 11 08:20:24 PDT 2020,1583940024
Moldova,3,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Honduras,2,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Cameroon,2,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Nigeria,2,0,0,0,0,Wed Mar 11 08:20:24 PDT 2020,1583940024
Sri Lanka,2,0,,,1,Wed Mar 11 08:20:24 PDT 2020,1583940024
Togo,1,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Nepal,1,0,,,1,Wed Mar 11 08:20:24 PDT 2020,1583940024
Monaco,1,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Ukraine,1,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Jordan,1,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Andorra,1,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Armenia,1,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Liechtenstein,1,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Bhutan,1,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Gibraltar,1,0,1,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Vatican City,1,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Turkey,1,0,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
Queue,523,,,,,Wed Mar 11 08:20:24 PDT 2020,1583940024
TOTAL,121844,4375,5657,69,66625,Wed Mar 11 08:20:24 PDT 2020,1583940024
