OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Slovenia,6,0,,,0,Sat Mar  7 09:22:00 PST 2020,1583601720
Mexico,6,0,,,1,Sat Mar  7 09:22:00 PST 2020,1583601720
New Zealand,5,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Estonia,5,0,0,0,0,Sat Mar  7 09:22:00 PST 2020,1583601720
Saudi Arabia,5,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Pakistan,5,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Philippines,5,1,1,,2,Sat Mar  7 09:22:00 PST 2020,1583601720
Poland,5,0,0,0,0,Sat Mar  7 09:22:00 PST 2020,1583601720
Chile,5,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Senegal,4,0,0,0,0,Sat Mar  7 09:22:00 PST 2020,1583601720
Palestine,4,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Russia,4,0,,,2,Sat Mar  7 09:22:00 PST 2020,1583601720
Indonesia,4,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Egypt,3,0,,,1,Sat Mar  7 09:22:00 PST 2020,1583601720
Hungary,2,0,0,0,0,Sat Mar  7 09:22:00 PST 2020,1583601720
Morocco,2,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Bosnia,2,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Luxembourg,2,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Cameroon,2,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Nepal,1,0,,,1,Sat Mar  7 09:22:00 PST 2020,1583601720
Cambodia,1,0,,,1,Sat Mar  7 09:22:00 PST 2020,1583601720
Sri Lanka,1,0,,,1,Sat Mar  7 09:22:00 PST 2020,1583601720
Afghanistan,1,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
North Macedonia,1,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Nigeria,1,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Lithuania,1,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Monaco,1,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Ukraine,1,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Latvia,1,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Tunisia,1,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Jordan,1,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Andorra,1,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Armenia,1,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Dominican Republic,1,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Liechtenstein,1,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Bhutan,1,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Gibraltar,1,0,1,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Serbia,1,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Vatican City,1,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
Colombia,1,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
South Africa,1,0,,,,Sat Mar  7 09:22:00 PST 2020,1583601720
TOTAL,105360,3561,6061,59,58199,Sat Mar  7 09:22:00 PST 2020,1583601720
