OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Pakistan,5,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Philippines,5,1,1,,2,Fri Mar  6 16:20:53 PST 2020,1583540453
Poland,5,0,0,0,0,Fri Mar  6 16:20:53 PST 2020,1583540453
Chile,5,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Senegal,4,0,0,0,0,Fri Mar  6 16:20:53 PST 2020,1583540453
Palestine,4,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Russia,4,0,,,2,Fri Mar  6 16:20:53 PST 2020,1583540453
New Zealand,4,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Indonesia,4,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Egypt,3,0,,,1,Fri Mar  6 16:20:53 PST 2020,1583540453
Hungary,2,0,0,0,0,Fri Mar  6 16:20:53 PST 2020,1583540453
Morocco,2,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Bosnia,2,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Luxembourg,2,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Cameroon,2,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Nepal,1,0,,,1,Fri Mar  6 16:20:53 PST 2020,1583540453
Cambodia,1,0,,,1,Fri Mar  6 16:20:53 PST 2020,1583540453
Sri Lanka,1,0,,,1,Fri Mar  6 16:20:53 PST 2020,1583540453
Afghanistan,1,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
North Macedonia,1,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Nigeria,1,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Lithuania,1,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Monaco,1,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Ukraine,1,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Latvia,1,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Tunisia,1,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Jordan,1,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Andorra,1,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Armenia,1,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Dominican Republic,1,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Argentina,1,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Liechtenstein,1,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Bhutan,1,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Gibraltar,1,0,1,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Serbia,1,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Vatican City,1,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
Colombia,1,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
South Africa,1,0,,,,Fri Mar  6 16:20:53 PST 2020,1583540453
TOTAL,101500,3456,6335,49,55648,Fri Mar  6 16:20:53 PST 2020,1583540453
