OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Andorra,1,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Armenia,1,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Dominican Republic,1,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Liechtenstein,1,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Bhutan,1,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Gibraltar,1,0,1,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Serbia,1,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Vatican City,1,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Colombia,1,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
TOTAL,109746,3802,5840,61,60646,Sun Mar  8 16:37:05 PDT 2020,1583710625
