china,location,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
outside,Nepal,1,0,,,1,Thu Mar  5 12:20:04 PST 2020,1583439604
outside,Cambodia,1,0,,,1,Thu Mar  5 12:20:04 PST 2020,1583439604
outside,Sri Lanka,1,0,,,1,Thu Mar  5 12:20:04 PST 2020,1583439604
outside,Afghanistan,1,0,,,,Thu Mar  5 12:20:04 PST 2020,1583439604
outside,North Macedonia,1,0,,,,Thu Mar  5 12:20:04 PST 2020,1583439604
outside,Nigeria,1,0,,,,Thu Mar  5 12:20:04 PST 2020,1583439604
outside,Lithuania,1,0,,,,Thu Mar  5 12:20:04 PST 2020,1583439604
outside,Monaco,1,0,,,,Thu Mar  5 12:20:04 PST 2020,1583439604
outside,Luxembourg,1,0,,,,Thu Mar  5 12:20:04 PST 2020,1583439604
outside,Ukraine,1,0,,,,Thu Mar  5 12:20:04 PST 2020,1583439604
outside,Latvia,1,0,,,,Thu Mar  5 12:20:04 PST 2020,1583439604
outside,Tunisia,1,0,,,,Thu Mar  5 12:20:04 PST 2020,1583439604
outside,Jordan,1,0,,,,Thu Mar  5 12:20:04 PST 2020,1583439604
outside,Andorra,1,0,,,,Thu Mar  5 12:20:04 PST 2020,1583439604
outside,Armenia,1,0,,,,Thu Mar  5 12:20:04 PST 2020,1583439604
outside,Dominican Republic,1,0,,,,Thu Mar  5 12:20:04 PST 2020,1583439604
outside,Argentina,1,0,,,,Thu Mar  5 12:20:04 PST 2020,1583439604
outside,Liechtenstein,1,0,,,,Thu Mar  5 12:20:04 PST 2020,1583439604
outside,Poland,1,0,0,0,0,Thu Mar  5 12:20:04 PST 2020,1583439604
outside,Slovenia,1,0,,,0,Thu Mar  5 12:20:04 PST 2020,1583439604
outside,South Africa,1,0,,,,Thu Mar  5 12:20:04 PST 2020,1583439604
outside,TOTAL,16772,340,476,47,1401,Thu Mar  5 12:20:04 PST 2020,1583439604
