OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Macau,10,0,,,6,Wed Mar 11 17:01:32 PDT 2020,1583971292
Estonia,10,0,0,0,0,Wed Mar 11 17:01:32 PDT 2020,1583971292
Costa Rica,9,0,1,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Hungary,9,0,0,0,0,Wed Mar 11 17:01:32 PDT 2020,1583971292
Colombia,9,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Panama,8,1,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Maldives,8,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Bosnia,7,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Mexico,7,0,1,,4,Wed Mar 11 17:01:32 PDT 2020,1583971292
Peru,7,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Afghanistan,7,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Luxembourg,7,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
North Macedonia,7,0,0,0,0,Wed Mar 11 17:01:32 PDT 2020,1583971292
Slovakia,7,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Bulgaria,7,1,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Tunisia,6,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Belarus,6,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Azerbaijan,6,0,,,3,Wed Mar 11 17:01:32 PDT 2020,1583971292
Latvia,6,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
New Zealand,5,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Dominican Republic,5,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Paraguay,5,0,1,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Malta,5,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Senegal,4,0,0,0,0,Wed Mar 11 17:01:32 PDT 2020,1583971292
Bangladesh,3,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Morocco,3,1,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Lithuania,3,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Cambodia,3,0,,,1,Wed Mar 11 17:01:32 PDT 2020,1583971292
Moldova,3,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Honduras,2,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Cameroon,2,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Nigeria,2,0,0,0,0,Wed Mar 11 17:01:32 PDT 2020,1583971292
Sri Lanka,2,0,,,1,Wed Mar 11 17:01:32 PDT 2020,1583971292
Jamaica,2,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Cyprus,2,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Togo,1,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Nepal,1,0,,,1,Wed Mar 11 17:01:32 PDT 2020,1583971292
Monaco,1,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Ukraine,1,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Jordan,1,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Andorra,1,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Armenia,1,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Liechtenstein,1,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Bhutan,1,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Gibraltar,1,0,1,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Vatican City,1,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Turkey,1,0,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
Queue,690,,,,,Wed Mar 11 17:01:32 PDT 2020,1583971292
TOTAL,126247,4601,5829,65,66723,Wed Mar 11 17:01:32 PDT 2020,1583971292
