OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Honduras,3,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Cameroon,2,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Nigeria,2,0,0,0,0,Sun Mar 15 19:43:24 PDT 2020,1584326604
Monaco,2,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Seychelles,2,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Namibia,2,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Congo Republic,1,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
DR Congo,1,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Mauritania,1,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Rwanda,1,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Central African Republic,1,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Togo,1,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Nepal,1,0,,,1,Sun Mar 15 19:43:24 PDT 2020,1584326604
Andorra,1,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Bhutan,1,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Gibraltar,1,0,1,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Vatican City,1,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Queue,600,,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
TOTAL,165969,6475,5639,109,75910,Sun Mar 15 19:43:24 PDT 2020,1584326604
