OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Greece,99,0,2,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Iceland,85,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Israel,76,0,1,,3,Wed Mar 11 19:24:24 PDT 2020,1583979864
UAE,74,0,2,,17,Wed Mar 11 19:24:24 PDT 2020,1583979864
Kuwait,72,0,2,1,2,Wed Mar 11 19:24:24 PDT 2020,1583979864
Czech Republic,94,0,0,0,0,Wed Mar 11 19:24:24 PDT 2020,1583979864
San Marino,62,2,5,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Lebanon,61,2,,3,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Iraq,60,5,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
India,60,0,,,4,Wed Mar 11 19:24:24 PDT 2020,1583979864
Egypt,60,1,,,27,Wed Mar 11 19:24:24 PDT 2020,1583979864
Thailand,59,1,1,,34,Wed Mar 11 19:24:24 PDT 2020,1583979864
Finland,59,0,,,1,Wed Mar 11 19:24:24 PDT 2020,1583979864
Portugal,59,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Brazil,52,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Philippines,49,2,1,,2,Wed Mar 11 19:24:24 PDT 2020,1583979864
Taiwan,48,1,0,0,17,Wed Mar 11 19:24:24 PDT 2020,1583979864
Saudi Arabia,45,0,,,1,Wed Mar 11 19:24:24 PDT 2020,1583979864
Ireland,43,1,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Vietnam,37,0,,,16,Wed Mar 11 19:24:24 PDT 2020,1583979864
Slovenia,31,0,0,0,0,Wed Mar 11 19:24:24 PDT 2020,1583979864
Indonesia,34,1,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Romania,32,0,,,6,Wed Mar 11 19:24:24 PDT 2020,1583979864
Poland,31,0,2,0,0,Wed Mar 11 19:24:24 PDT 2020,1583979864
Palestine,30,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Costa Rica,22,0,1,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Algeria,20,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Pakistan,19,0,,,2,Wed Mar 11 19:24:24 PDT 2020,1583979864
Chile,17,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Oman,16,0,,,2,Wed Mar 11 19:24:24 PDT 2020,1583979864
Russia,15,0,,,3,Wed Mar 11 19:24:24 PDT 2020,1583979864
Ecuador,15,0,,1,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Georgia,15,0,1,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
South Africa,13,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Argentina,12,1,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Croatia,12,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Serbia,12,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Albania,12,1,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Macau,10,0,,,6,Wed Mar 11 19:24:24 PDT 2020,1583979864
Estonia,10,0,0,0,0,Wed Mar 11 19:24:24 PDT 2020,1583979864
Hungary,9,0,0,0,0,Wed Mar 11 19:24:24 PDT 2020,1583979864
Colombia,9,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Panama,8,1,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Maldives,8,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Bosnia,7,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Mexico,7,0,1,,4,Wed Mar 11 19:24:24 PDT 2020,1583979864
Peru,7,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Afghanistan,7,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Luxembourg,7,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
North Macedonia,7,0,0,0,0,Wed Mar 11 19:24:24 PDT 2020,1583979864
Slovakia,7,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Bulgaria,7,1,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Tunisia,6,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Belarus,6,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Azerbaijan,6,0,,,3,Wed Mar 11 19:24:24 PDT 2020,1583979864
Latvia,6,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Cyprus,6,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Morocco,6,1,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
New Zealand,5,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Dominican Republic,5,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Paraguay,5,0,1,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Malta,5,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Senegal,4,0,0,0,0,Wed Mar 11 19:24:24 PDT 2020,1583979864
Bangladesh,3,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Lithuania,3,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Cambodia,3,0,,,1,Wed Mar 11 19:24:24 PDT 2020,1583979864
Moldova,3,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Honduras,2,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Cameroon,2,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Nigeria,2,0,0,0,0,Wed Mar 11 19:24:24 PDT 2020,1583979864
Sri Lanka,2,0,,,1,Wed Mar 11 19:24:24 PDT 2020,1583979864
Jamaica,2,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Togo,1,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Nepal,1,0,,,1,Wed Mar 11 19:24:24 PDT 2020,1583979864
Monaco,1,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Ukraine,1,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Jordan,1,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Andorra,1,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Armenia,1,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Liechtenstein,1,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Bhutan,1,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Gibraltar,1,0,1,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Vatican City,1,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Turkey,1,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Queue,730,,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
TOTAL,126550,4621,5594,65,68086,Wed Mar 11 19:24:24 PDT 2020,1583979864
