OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Afghanistan,1,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
North Macedonia,1,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Nigeria,1,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Lithuania,1,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Monaco,1,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Ukraine,1,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Latvia,1,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Tunisia,1,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Jordan,1,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Andorra,1,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Armenia,1,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Dominican Republic,1,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Argentina,1,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Liechtenstein,1,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Bhutan,1,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Gibraltar,1,0,1,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Serbia,1,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Vatican City,1,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Colombia,1,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
South Africa,1,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
TOTAL,101500,3456,6335,49,55648,Fri Mar  6 16:21:53 PST 2020,1583540513
