china,location,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
outside,Macau,10,0,,,6,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Ecuador,13,0,,1,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Croatia,10,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Qatar,8,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Czech Republic,8,0,0,0,0,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Portugal,8,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Ireland,13,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Belarus,6,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Romania,6,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Slovenia,6,0,,,0,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Mexico,5,0,,,1,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Pakistan,5,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Senegal,4,0,0,0,0,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Brazil,8,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Estonia,5,0,0,0,0,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Palestine,4,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Russia,4,0,,,2,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Georgia,9,0,1,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Azerbaijan,6,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Saudi Arabia,5,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Philippines,3,1,,,2,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Chile,3,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,New Zealand,3,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Egypt,3,0,,,1,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Indonesia,2,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Hungary,2,0,0,0,0,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Morocco,2,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Bosnia,2,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Nepal,1,0,,,1,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Cambodia,1,0,,,1,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Sri Lanka,1,0,,,1,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Afghanistan,1,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,North Macedonia,1,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Nigeria,1,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Lithuania,1,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Monaco,1,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Luxembourg,1,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Ukraine,1,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Latvia,1,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Tunisia,1,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Jordan,1,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Andorra,1,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Armenia,1,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Dominican Republic,1,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Argentina,1,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Liechtenstein,1,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Poland,1,0,0,0,0,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,South Africa,1,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,TOTAL,17353,344,484,47,1403,Thu Mar  5 17:19:38 PST 2020,1583457578
