OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Tunisia,1,0,,,,Sat Mar  7 19:25:52 PST 2020,1583637952
Jordan,1,0,,,,Sat Mar  7 19:25:52 PST 2020,1583637952
Andorra,1,0,,,,Sat Mar  7 19:25:52 PST 2020,1583637952
Armenia,1,0,,,,Sat Mar  7 19:25:52 PST 2020,1583637952
Dominican Republic,1,0,,,,Sat Mar  7 19:25:52 PST 2020,1583637952
Liechtenstein,1,0,,,,Sat Mar  7 19:25:52 PST 2020,1583637952
Bhutan,1,0,,,,Sat Mar  7 19:25:52 PST 2020,1583637952
Gibraltar,1,0,1,,,Sat Mar  7 19:25:52 PST 2020,1583637952
Serbia,1,0,,,,Sat Mar  7 19:25:52 PST 2020,1583637952
Vatican City,1,0,,,,Sat Mar  7 19:25:52 PST 2020,1583637952
Colombia,1,0,,,,Sat Mar  7 19:25:52 PST 2020,1583637952
South Africa,1,0,,,,Sat Mar  7 19:25:52 PST 2020,1583637952
TOTAL,106038,3600,5836,59,59866,Sat Mar  7 19:25:52 PST 2020,1583637952
