OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Senegal,4,0,0,0,0,Sat Mar  7 10:42:18 PST 2020,1583606538
Palestine,4,0,,,,Sat Mar  7 10:42:18 PST 2020,1583606538
Russia,4,0,,,2,Sat Mar  7 10:42:18 PST 2020,1583606538
Indonesia,4,0,,,,Sat Mar  7 10:42:18 PST 2020,1583606538
Egypt,3,0,,,1,Sat Mar  7 10:42:18 PST 2020,1583606538
Luxembourg,3,0,,,,Sat Mar  7 10:42:18 PST 2020,1583606538
Hungary,2,0,0,0,0,Sat Mar  7 10:42:18 PST 2020,1583606538
Morocco,2,0,,,,Sat Mar  7 10:42:18 PST 2020,1583606538
Bosnia,2,0,,,,Sat Mar  7 10:42:18 PST 2020,1583606538
Cameroon,2,0,,,,Sat Mar  7 10:42:18 PST 2020,1583606538
Nepal,1,0,,,1,Sat Mar  7 10:42:18 PST 2020,1583606538
Cambodia,1,0,,,1,Sat Mar  7 10:42:18 PST 2020,1583606538
Sri Lanka,1,0,,,1,Sat Mar  7 10:42:18 PST 2020,1583606538
Afghanistan,1,0,,,,Sat Mar  7 10:42:18 PST 2020,1583606538
North Macedonia,1,0,,,,Sat Mar  7 10:42:18 PST 2020,1583606538
Nigeria,1,0,,,,Sat Mar  7 10:42:18 PST 2020,1583606538
Lithuania,1,0,,,,Sat Mar  7 10:42:18 PST 2020,1583606538
Monaco,1,0,,,,Sat Mar  7 10:42:18 PST 2020,1583606538
Ukraine,1,0,,,,Sat Mar  7 10:42:18 PST 2020,1583606538
Latvia,1,0,,,,Sat Mar  7 10:42:18 PST 2020,1583606538
Tunisia,1,0,,,,Sat Mar  7 10:42:18 PST 2020,1583606538
Jordan,1,0,,,,Sat Mar  7 10:42:18 PST 2020,1583606538
Andorra,1,0,,,,Sat Mar  7 10:42:18 PST 2020,1583606538
Armenia,1,0,,,,Sat Mar  7 10:42:18 PST 2020,1583606538
Dominican Republic,1,0,,,,Sat Mar  7 10:42:18 PST 2020,1583606538
Liechtenstein,1,0,,,,Sat Mar  7 10:42:18 PST 2020,1583606538
Bhutan,1,0,,,,Sat Mar  7 10:42:18 PST 2020,1583606538
Gibraltar,1,0,1,,,Sat Mar  7 10:42:18 PST 2020,1583606538
Serbia,1,0,,,,Sat Mar  7 10:42:18 PST 2020,1583606538
Vatican City,1,0,,,,Sat Mar  7 10:42:18 PST 2020,1583606538
Colombia,1,0,,,,Sat Mar  7 10:42:18 PST 2020,1583606538
South Africa,1,0,,,,Sat Mar  7 10:42:18 PST 2020,1583606538
TOTAL,105400,3561,6061,59,58199,Sat Mar  7 10:42:18 PST 2020,1583606538
