OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Taiwan,45,1,0,0,12,Sat Mar  7 18:07:06 PST 2020,1583633226
UAE,45,0,2,,7,Sat Mar  7 18:07:06 PST 2020,1583633226
India,34,0,,,3,Sat Mar  7 18:07:06 PST 2020,1583633226
Portugal,21,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Vietnam,21,0,,,16,Sat Mar  7 18:07:06 PST 2020,1583633226
Czech Republic,19,0,0,0,0,Sat Mar  7 18:07:06 PST 2020,1583633226
Finland,19,0,,,1,Sat Mar  7 18:07:06 PST 2020,1583633226
Brazil,19,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Ireland,19,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Algeria,17,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Israel,17,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
San Marino,16,1,3,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Lebanon,16,0,,1,,Sat Mar  7 18:07:06 PST 2020,1583633226
Oman,16,0,,,2,Sat Mar  7 18:07:06 PST 2020,1583633226
Denmark,15,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Russia,15,0,,,3,Sat Mar  7 18:07:06 PST 2020,1583633226
Ecuador,14,0,,1,,Sat Mar  7 18:07:06 PST 2020,1583633226
Romania,13,0,,,3,Sat Mar  7 18:07:06 PST 2020,1583633226
Qatar,12,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Slovenia,12,0,0,0,0,Sat Mar  7 18:07:06 PST 2020,1583633226
Macau,10,0,,,6,Sat Mar  7 18:07:06 PST 2020,1583633226
Croatia,10,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Georgia,9,0,1,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Argentina,9,1,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Saudi Arabia,7,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Belarus,6,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Azerbaijan,6,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Mexico,6,0,,,1,Sat Mar  7 18:07:06 PST 2020,1583633226
Philippines,6,1,1,,2,Sat Mar  7 18:07:06 PST 2020,1583633226
New Zealand,5,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Estonia,5,0,0,0,0,Sat Mar  7 18:07:06 PST 2020,1583633226
Pakistan,5,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Poland,5,0,0,0,0,Sat Mar  7 18:07:06 PST 2020,1583633226
Chile,5,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Senegal,4,0,0,0,0,Sat Mar  7 18:07:06 PST 2020,1583633226
Palestine,4,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Indonesia,4,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Afghanistan,4,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Luxembourg,3,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Hungary,2,0,0,0,0,Sat Mar  7 18:07:06 PST 2020,1583633226
Morocco,2,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Bosnia,2,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Cameroon,2,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Cambodia,2,0,,,1,Sat Mar  7 18:07:06 PST 2020,1583633226
Nepal,1,0,,,1,Sat Mar  7 18:07:06 PST 2020,1583633226
Sri Lanka,1,0,,,1,Sat Mar  7 18:07:06 PST 2020,1583633226
North Macedonia,1,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Nigeria,1,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Lithuania,1,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Monaco,1,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Ukraine,1,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Latvia,1,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Tunisia,1,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Jordan,1,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Andorra,1,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Armenia,1,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Dominican Republic,1,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Liechtenstein,1,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Bhutan,1,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Gibraltar,1,0,1,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Serbia,1,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Vatican City,1,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
Colombia,1,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
South Africa,1,0,,,,Sat Mar  7 18:07:06 PST 2020,1583633226
TOTAL,106007,3599,5836,59,59866,Sat Mar  7 18:07:06 PST 2020,1583633226
