china,location,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
outside,India,30,0,,,3,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,UAE,27,0,2,,5,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Algeria,17,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Vietnam,16,0,,,16,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,San Marino,16,1,3,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Lebanon,16,0,,1,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Israel,15,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Oman,15,0,,,2,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Denmark,15,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Finland,12,0,,,1,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Macau,10,0,,,6,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Ecuador,13,0,,1,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Croatia,10,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Qatar,8,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Czech Republic,8,0,0,0,0,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Portugal,8,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Ireland,13,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Belarus,6,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Romania,6,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Slovenia,6,0,,,0,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Mexico,5,0,,,1,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Pakistan,5,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Senegal,4,0,0,0,0,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Brazil,8,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Estonia,5,0,0,0,0,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Palestine,4,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Russia,4,0,,,2,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Georgia,9,0,1,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Azerbaijan,6,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Saudi Arabia,5,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Philippines,3,1,,,2,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Chile,3,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,New Zealand,3,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Egypt,3,0,,,1,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Indonesia,2,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Hungary,2,0,0,0,0,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Morocco,2,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Bosnia,2,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Nepal,1,0,,,1,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Cambodia,1,0,,,1,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Sri Lanka,1,0,,,1,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Afghanistan,1,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,North Macedonia,1,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Nigeria,1,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Lithuania,1,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Monaco,1,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Luxembourg,1,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Ukraine,1,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Latvia,1,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Tunisia,1,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Jordan,1,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Andorra,1,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Armenia,1,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Dominican Republic,1,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Argentina,1,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Liechtenstein,1,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,Poland,1,0,0,0,0,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,South Africa,1,0,,,,Thu Mar  5 18:09:35 PST 2020,1583460575
outside,TOTAL,17549,344,484,47,1423,Thu Mar  5 18:09:35 PST 2020,1583460575
