china,location,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
outside,Philippines,3,1,,,2,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Russia,3,0,,,2,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Georgia,3,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Romania,4,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Egypt,2,0,,,1,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Indonesia,2,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Portugal,2,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Brazil,2,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Ireland,2,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Nepal,1,0,,,1,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Cambodia,1,0,,,1,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Sri Lanka,1,0,,,1,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Afghanistan,1,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,North Macedonia,1,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Estonia,1,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Nigeria,1,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Lithuania,1,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,New Zealand,2,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Belarus,1,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Monaco,1,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Luxembourg,1,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Ukraine,1,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Morocco,1,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Latvia,1,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Senegal,1,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Saudi Arabia,1,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Tunisia,1,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Jordan,1,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Andorra,1,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Armenia,1,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Dominican Republic,1,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Chile,1,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Argentina,1,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,Liechtenstein,1,0,,,,Tue Mar  3 21:48:27 PST 2020,1583300907
outside,TOTAL,12830,222,242,50,860,Tue Mar  3 21:48:27 PST 2020,1583300907
