OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Bulgaria,7,1,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Malta,7,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Tunisia,7,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Cyprus,6,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Morocco,6,1,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
New Zealand,5,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Dominican Republic,5,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Paraguay,5,0,1,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Senegal,4,0,0,0,0,Thu Mar 12 10:55:00 PDT 2020,1584035700
Bangladesh,3,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Lithuania,3,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Cambodia,3,0,,,1,Thu Mar 12 10:55:00 PDT 2020,1584035700
Moldova,3,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Honduras,2,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Cameroon,2,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Nigeria,2,0,0,0,0,Thu Mar 12 10:55:00 PDT 2020,1584035700
Sri Lanka,2,0,,,1,Thu Mar 12 10:55:00 PDT 2020,1584035700
Jamaica,2,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Togo,1,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Nepal,1,0,,,1,Thu Mar 12 10:55:00 PDT 2020,1584035700
Monaco,1,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Ukraine,1,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Jordan,1,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Andorra,1,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Armenia,1,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Liechtenstein,1,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Bhutan,1,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Gibraltar,1,0,1,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Vatican City,1,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Turkey,1,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Queue,2850,15,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
TOTAL,134446,4948,5795,63,68341,Thu Mar 12 10:55:00 PDT 2020,1584035700
