OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Russia,4,0,,,2,Sat Mar  7 09:05:37 PST 2020,1583600737
Indonesia,4,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Egypt,3,0,,,1,Sat Mar  7 09:05:37 PST 2020,1583600737
Hungary,2,0,0,0,0,Sat Mar  7 09:05:37 PST 2020,1583600737
Morocco,2,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Bosnia,2,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Luxembourg,2,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Cameroon,2,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Nepal,1,0,,,1,Sat Mar  7 09:05:37 PST 2020,1583600737
Cambodia,1,0,,,1,Sat Mar  7 09:05:37 PST 2020,1583600737
Sri Lanka,1,0,,,1,Sat Mar  7 09:05:37 PST 2020,1583600737
Afghanistan,1,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
North Macedonia,1,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Nigeria,1,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Lithuania,1,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Monaco,1,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Ukraine,1,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Latvia,1,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Tunisia,1,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Jordan,1,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Andorra,1,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Armenia,1,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Dominican Republic,1,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Liechtenstein,1,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Bhutan,1,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Gibraltar,1,0,1,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Serbia,1,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Vatican City,1,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Colombia,1,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
South Africa,1,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
TOTAL,104081,3525,6061,59,58133,Sat Mar  7 09:05:37 PST 2020,1583600737
