OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Luxembourg,3,0,,,,Sat Mar  7 18:11:22 PST 2020,1583633482
Hungary,2,0,0,0,0,Sat Mar  7 18:11:22 PST 2020,1583633482
Morocco,2,0,,,,Sat Mar  7 18:11:22 PST 2020,1583633482
Bosnia,2,0,,,,Sat Mar  7 18:11:22 PST 2020,1583633482
Cameroon,2,0,,,,Sat Mar  7 18:11:22 PST 2020,1583633482
Cambodia,2,0,,,1,Sat Mar  7 18:11:22 PST 2020,1583633482
Nepal,1,0,,,1,Sat Mar  7 18:11:22 PST 2020,1583633482
Sri Lanka,1,0,,,1,Sat Mar  7 18:11:22 PST 2020,1583633482
North Macedonia,1,0,,,,Sat Mar  7 18:11:22 PST 2020,1583633482
Nigeria,1,0,,,,Sat Mar  7 18:11:22 PST 2020,1583633482
Lithuania,1,0,,,,Sat Mar  7 18:11:22 PST 2020,1583633482
Monaco,1,0,,,,Sat Mar  7 18:11:22 PST 2020,1583633482
Ukraine,1,0,,,,Sat Mar  7 18:11:22 PST 2020,1583633482
Latvia,1,0,,,,Sat Mar  7 18:11:22 PST 2020,1583633482
Tunisia,1,0,,,,Sat Mar  7 18:11:22 PST 2020,1583633482
Jordan,1,0,,,,Sat Mar  7 18:11:22 PST 2020,1583633482
Andorra,1,0,,,,Sat Mar  7 18:11:22 PST 2020,1583633482
Armenia,1,0,,,,Sat Mar  7 18:11:22 PST 2020,1583633482
Dominican Republic,1,0,,,,Sat Mar  7 18:11:22 PST 2020,1583633482
Liechtenstein,1,0,,,,Sat Mar  7 18:11:22 PST 2020,1583633482
Bhutan,1,0,,,,Sat Mar  7 18:11:22 PST 2020,1583633482
Gibraltar,1,0,1,,,Sat Mar  7 18:11:22 PST 2020,1583633482
Serbia,1,0,,,,Sat Mar  7 18:11:22 PST 2020,1583633482
Vatican City,1,0,,,,Sat Mar  7 18:11:22 PST 2020,1583633482
Colombia,1,0,,,,Sat Mar  7 18:11:22 PST 2020,1583633482
South Africa,1,0,,,,Sat Mar  7 18:11:22 PST 2020,1583633482
TOTAL,106009,3600,5836,59,59866,Sat Mar  7 18:11:22 PST 2020,1583633482
